cell_id,lst_night,lst_day_modis
710,24.71909090909094,40.786000000000044
711,25.047662337662366,40.44457142857147
712,25.179090909090938,40.308000000000035
713,25.52844155844159,40.08228571428575
714,25.66818181818185,39.99200000000003
715,25.715689149560145,39.72925806451616
716,25.733636363636393,39.63000000000004
717,25.59822510822514,39.46206349206353
718,25.548181818181853,39.40000000000004
719,25.36404906204909,39.53288888888891
720,25.296000000000028,39.58200000000002
721,25.36317460317462,40.059523809523824
722,25.388000000000016,40.236000000000026
723,25.519428571428595,40.44628571428574
724,25.56800000000003,40.524000000000036
725,25.751523809523842,40.2270793650794
726,25.814000000000032,40.126000000000026
727,26.14523809523812,40.027523809523835
728,26.258000000000028,39.99400000000003
729,26.292317460317484,40.19244444444447
730,26.304000000000023,40.26000000000003
731,26.022000000000023,40.71060317460321
732,25.926000000000027,40.864000000000026
733,25.84523809523812,41.45676190476193
734,25.82000000000003,41.642000000000024
735,25.634095238095274,41.89190476190478
736,25.57600000000004,41.97000000000003
737,25.635428571428605,42.329619047619076
738,25.654000000000032,42.44200000000003
739,25.792666666666697,42.55323809523812
740,25.83600000000003,42.58800000000002
741,25.5015483870968,42.69019354838713
742,25.404000000000025,42.72000000000003
743,25.443666666666694,42.446222222222254
744,25.455000000000027,42.36800000000004
745,24.72000000000002,41.92933333333336
746,24.51000000000002,41.80400000000002
747,24.51000000000002,41.80400000000002
748,24.51000000000002,41.80400000000002
749,24.197822580645184,40.76867741935486
750,24.115000000000023,40.49400000000003
751,23.555476190476213,40.25273015873019
752,23.410000000000025,40.19000000000004
753,19.519130434782628,44.500956521739155
754,19.480000000000018,44.36400000000002
755,19.70920634920638,44.13117460317463
756,19.860000000000042,43.97800000000002
757,17.935873015873042,43.63298412698415
758,16.670000000000016,43.40600000000002
759,19.948437500000033,43.49131250000002
760,22.05000000000004,43.54600000000002
761,19.066190476190503,44.21979894179896
762,17.230000000000018,44.63444444444447
763,17.459047619047638,45.192550264550285
764,17.600000000000023,45.53600000000002
765,17.600000000000023,45.54095238095241
766,,45.54400000000003
767,,44.870250000000034
768,,44.46600000000003
769,,43.813301587301616
770,,43.43800000000003
771,,42.86403174603178
772,,42.534000000000034
773,,42.534000000000034
774,,42.48146875000003
775,,42.452000000000034
776,,42.33661538461541
777,,42.252000000000024
778,26.210000000000036,42.09711111111114
779,26.210000000000036,42.01400000000003
780,26.210000000000036,42.34400000000002
781,24.9640740740741,42.74511111111114
782,24.496666666666687,42.93800000000003
783,24.490965909090942,42.766000000000034
784,24.488181818181854,42.68200000000003
785,24.60731601731605,42.82123809523813
786,24.662727272727306,42.88600000000004
787,25.023860465116314,42.78627906976747
788,25.148000000000035,42.752000000000024
789,25.0974920634921,42.33838095238098
790,25.07400000000004,42.14600000000003
791,25.03550000000003,41.770625000000024
792,25.01800000000003,41.60000000000002
793,25.892412698412734,41.688000000000024
794,26.27000000000004,41.72600000000003
795,26.158253968254005,42.252603174603195
796,26.110000000000042,42.480000000000025
797,24.620052910052934,42.38361904761907
798,23.976666666666688,42.342000000000034
799,24.212264550264575,41.75812698412701
800,24.31400000000003,41.50600000000003
801,24.598829545454578,40.99975000000004
802,24.71909090909094,40.786000000000044
803,24.71909090909094,40.786000000000044
