cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm
154,47.60837281640764,0.1368006503560997,0.0,0.0037575595224539,77.20224999999944,28.44725,271.6763104966315,1046.7742246814223,0.0,0.0,0.0
155,47.84215655237263,0.1476990561021935,0.0,0.0082724181980619,77.20674999999943,28.44725,274.89895637008107,821.7798641094179,0.0,0.0,0.0
156,48.08374100398111,0.1791080716166157,0.0,0.008039304208661,77.21124999999942,28.44725,283.5431440667238,802.2505046016652,0.0,0.0,0.0
157,47.38544445926945,0.1663395443481786,0.0,0.0041266519930218,77.21574999999942,28.44725,287.8421311729047,725.6288462647665,0.0,0.0,0.0
158,47.37040875308321,0.1566889228627884,0.0,0.0012696693696458,77.22024999999941,28.44725,290.7820503804556,531.7013128374135,0.0126989800484702,0.0,0.0
159,47.4785395860256,0.143648827541074,0.0,0.0010479691521147,77.2247499999994,28.44725,295.9704496547067,628.4501929988309,0.0490857382456814,0.0,0.0
160,45.334712928941286,0.1286451608773419,0.0,0.0,77.22924999999941,28.44725,295.936693905681,927.609724416815,0.0,0.0,0.0
161,44.24820911023689,0.1288524676204188,0.0,0.0,77.23374999999939,28.44725,286.8845834681222,1309.159889928468,0.0,0.0,0.0
162,43.04726363342162,0.1308391033458242,0.0,0.0,77.2382499999994,28.44725,279.7193952180027,1719.3298929044306,0.0,0.0,0.0
163,43.164639651353255,0.1331234890566294,0.0006396658219696,0.0,77.24274999999938,28.44725,276.22214095838217,2141.739847226697,0.0,0.0,0.0
164,48.12415651264352,0.099330113933895,0.0,0.0,77.12619278008789,28.45192436750429,284.30603016871606,733.3455111790141,0.0,0.0,1.0
165,44.76043446068909,0.1375896114461805,0.0,0.0,77.13024999999956,28.451750000000004,262.95671196646106,367.0872976713122,0.0,0.0,1.0000000000000002
166,41.33766392975221,0.1936114948510136,0.0,0.0,77.13474999999956,28.451750000000004,256.55044645995906,0.0,0.0,0.0,1.0
167,45.56280555429255,0.1439714991692352,0.0,0.009336638745039,77.13924999999956,28.451750000000004,263.51214503720144,350.35772579970444,0.0,0.0,0.3409463201953149
168,45.40100268299901,0.136050785934894,0.0059843045103336,0.0225665724824005,77.14374999999954,28.451750000000004,270.94154720537944,475.7999544689288,0.2754556434726603,0.0,0.0
169,46.308359604441264,0.1341204146270572,0.0021110843118998,0.0088422961048474,77.1482499999995,28.451750000000004,270.274709976798,328.8358373048389,0.1157331100621282,0.0,0.0
170,46.115182916677306,0.1280145093645608,0.0,0.0,77.15274999999953,28.451750000000004,270.4818492524508,570.8183980250652,0.0,0.0,0.0
171,47.51001474321141,0.1325176255372845,0.0,0.0016806753147184,77.15724999999952,28.451750000000004,264.375800120985,957.7937962713512,0.0,0.0,0.0
172,46.80428486521063,0.1715105339076885,0.0,0.0086316279252101,77.16174999999951,28.451750000000004,256.0531231100295,1372.7242268506702,0.0,0.0,0.0
173,41.97907111660509,0.2190600253956399,0.0,0.0132032679956687,77.1662499999995,28.451750000000004,256.2388806862125,1800.0175626207786,0.0,0.0,0.0
174,41.51814502296214,0.2316641186614241,0.0,0.0080226344793367,77.1707499999995,28.451750000000004,256.2838934766398,2207.6423604350807,0.0,0.0,0.0
175,43.3918256776922,0.1903820958182848,0.027279372624256,0.0140726849670703,77.1752499999995,28.451750000000004,256.9007145067373,1991.9958392525264,0.0,0.0,0.0
176,45.81254388141314,0.1262464028695257,0.0002123976283174,0.017732629713143,77.17974999999947,28.451750000000004,260.43460591998866,1857.693941289044,0.1770708241721638,0.0,0.0
177,44.87804133357989,0.1431554379985471,0.0035390396498757,0.0130227932312127,77.18424999999947,28.451750000000004,263.35979066724786,1822.3966842366108,0.3662793396790272,0.0,0.0
178,45.15839632690276,0.1441059340548917,0.008731227955868,0.0192219082048582,77.18874999999946,28.451750000000004,261.8216571259792,1889.9318245515487,0.0944103875390575,0.0,0.0
179,45.76246596085915,0.1606526293560597,0.0,0.0221696147383368,77.19324999999945,28.451750000000004,264.5203262321593,1589.8857641898587,0.0,0.0,0.0
